"annotation_id","annotator","comment","created_at","id","lead_time","rating","taxonomy","updated_at","Вопрос решен","Нравится качество выполнения заявки","Нравится качество работы сотрудников","Нравится скорость отработки заявок","Понравилось выполнение заявки" 
3387,"1","вода стала теплее","2025-05-17T16:14:59.978484Z",3953130,3.182,5,"[{""taxonomy"":[[""Вопрос решен""],[""Понравилось выполнение заявки""]]}]","2025-05-17T16:14:59.978484Z","","","","",""
3388,"1","Спасибо большое мастеру, все быстро  сделал ","2025-05-17T16:15:04.976520Z",3953192,4.166,5,"[{""taxonomy"":[[""Вопрос решен""],[""Понравилось выполнение заявки""],[""Нравится качество работы сотрудников""],[""Нравится скорость отработки заявок""]]}]","2025-05-17T16:15:04.976520Z","","","","",""
3389,"1","Спасибо за быструю и качественную работу.","2025-05-17T16:15:09.189900Z",3953263,3.471,5,"[{""taxonomy"":[[""Вопрос решен""],[""Понравилось выполнение заявки""],[""Нравится качество выполнения заявки""],[""Нравится скорость отработки заявок""]]}]","2025-05-17T16:15:09.189900Z","","","","",""
3390,"1","Спасибо за оперативность !!!","2025-05-17T16:15:12.586025Z",3953284,2.671,5,"[{""taxonomy"":[[""Вопрос решен""],[""Понравилось выполнение заявки""],[""Нравится скорость отработки заявок""]]}]","2025-05-17T16:15:12.586025Z","","","","",""
3391,"1","Всё подробно показали и объяснили, спасибо!)","2025-05-17T16:15:17.091315Z",3953366,3.804,5,"[{""taxonomy"":[[""Вопрос решен""],[""Понравилось выполнение заявки""],[""Нравится качество выполнения заявки""]]}]","2025-05-17T16:15:17.091315Z","","","","",""
3392,"1","Спасибо!","2025-05-17T16:15:20.161099Z",3953593,2.049,5,"[{""taxonomy"":[[""Вопрос решен""],[""Понравилось выполнение заявки""]]}]","2025-05-17T16:15:20.161099Z","","","","",""
3393,"1","Спасибо за оперативность 🤝","2025-05-17T16:15:23.444798Z",3953612,2.617,5,"[{""taxonomy"":[[""Вопрос решен""],[""Понравилось выполнение заявки""],[""Нравится скорость отработки заявок""]]}]","2025-05-17T16:15:23.444798Z","","","","",""
3394,"1","оперативно ","2025-05-17T16:15:25.999589Z",3953627,1.906,5,"[{""taxonomy"":[[""Нравится скорость отработки заявок""]]}]","2025-05-17T16:15:25.999589Z","","","","",""
3395,"1","Спасибо за разъяснения!","2025-05-17T16:15:29.928869Z",3953752,2.907,5,"[{""taxonomy"":[[""Вопрос решен""],[""Понравилось выполнение заявки""],[""Нравится качество выполнения заявки""]]}]","2025-05-17T16:15:29.928869Z","","","","",""
3396,"1","Сантехник объяснил причину проблемы, что для хорошего напора воды нужно менять на смеситель с 40 картриджем, теперь понятно! Спасибо! ","2025-05-17T16:15:40.770951Z",3953818,10.172,5,"[{""taxonomy"":[[""Вопрос решен""],[""Понравилось выполнение заявки""],[""Нравится качество работы сотрудников""],[""Нравится качество выполнения заявки""]]}]","2025-05-17T16:15:40.770951Z","","","","",""
3397,"1","Быстро четко ","2025-05-17T16:15:44.467084Z",3953824,3.054,5,"[{""taxonomy"":[[""Вопрос решен""],[""Понравилось выполнение заявки""],[""Нравится скорость отработки заявок""],[""Нравится качество выполнения заявки""]]}]","2025-05-17T16:15:44.467084Z","","","","",""
3398,"1"," 🙏🙏🙏","2025-05-17T16:15:47.144182Z",3953899,2.023,5,"[{""taxonomy"":[[""Вопрос решен""],[""Понравилось выполнение заявки""]]}]","2025-05-17T16:15:47.144182Z","","","","",""
3399,"1","Огромное спасибо за оперативность!","2025-05-17T16:15:51.652019Z",3954054,2.836,5,"[{""taxonomy"":[[""Вопрос решен""],[""Понравилось выполнение заявки""],[""Нравится скорость отработки заявок""]]}]","2025-05-17T16:15:51.652019Z","","","","",""
3400,"1","Спасибо!","2025-05-17T16:15:54.816771Z",3954096,2.412,5,"[{""taxonomy"":[[""Вопрос решен""],[""Понравилось выполнение заявки""]]}]","2025-05-17T16:15:54.816771Z","","","","",""
3401,"1","спасибо!","2025-05-17T16:15:58.305065Z",3954547,2.667,5,"[{""taxonomy"":[[""Понравилось выполнение заявки""],[""Вопрос решен""]]}]","2025-05-17T16:15:58.305065Z","","","","",""
3402,"1","Отличный мастер, решил профессионально вопрос. Большое спасибо!!!","2025-05-17T16:16:03.393694Z",3954582,3.952,5,"[{""taxonomy"":[[""Вопрос решен""],[""Понравилось выполнение заявки""],[""Нравится качество работы сотрудников""],[""Нравится качество выполнения заявки""]]}]","2025-05-17T16:16:03.393694Z","","","","",""
3403,"1","спасибо вам большое, консультанты помогли с решением проблем, объяснили все очень доступно! спасибо вам огромное 🙏

","2025-05-17T16:16:10.142571Z",3954839,6.097,5,"[{""taxonomy"":[[""Вопрос решен""],[""Понравилось выполнение заявки""],[""Нравится качество работы сотрудников""],[""Нравится качество выполнения заявки""]]}]","2025-05-17T16:16:10.142571Z","","","","",""
3404,"1","супер менеджер","2025-05-17T16:16:13.683131Z",3955070,2.825,5,"[{""taxonomy"":[[""Вопрос решен""],[""Понравилось выполнение заявки""],[""Нравится качество работы сотрудников""]]}]","2025-05-17T16:16:13.683131Z","","","","",""
3405,"1","Отлично спасибо ","2025-05-17T16:16:16.829085Z",3955073,2.456,5,"[{""taxonomy"":[[""Вопрос решен""],[""Понравилось выполнение заявки""]]}]","2025-05-17T16:16:16.829085Z","","","","",""
3406,"1","Спасибо большое за быструю реакцию! Успокоили 💙","2025-05-17T16:16:22.029335Z",3955195,4.077,5,"[{""taxonomy"":[[""Вопрос решен""],[""Понравилось выполнение заявки""],[""Нравится скорость отработки заявок""]]}]","2025-05-17T16:16:22.029335Z","","","","",""
3407,"1","спасибо","2025-05-17T16:16:24.992586Z",2945792,2.167,5,"[{""taxonomy"":[[""Вопрос решен""],[""Понравилось выполнение заявки""]]}]","2025-05-17T16:16:24.992586Z","","","","",""
3408,"1","спасибо!","2025-05-17T16:16:28.078636Z",3234340,2.289,5,"[{""taxonomy"":[[""Вопрос решен""],[""Понравилось выполнение заявки""]]}]","2025-05-17T16:16:28.078636Z","","","","",""
3409,"1","Отлично ","2025-05-17T16:16:30.851648Z",3380332,2.064,5,"[{""taxonomy"":[[""Вопрос решен""],[""Понравилось выполнение заявки""]]}]","2025-05-17T16:16:30.851648Z","","","","",""
3410,"1","Благодарю за оперативное решение проблемы ! ","2025-05-17T16:16:34.960808Z",3381812,3.065,5,"[{""taxonomy"":[[""Вопрос решен""],[""Понравилось выполнение заявки""],[""Нравится скорость отработки заявок""]]}]","2025-05-17T16:16:34.960808Z","","","","",""
3411,"1","Прекрасный специалист! Побольше таких","2025-05-17T16:16:38.555847Z",3461991,2.847,5,"[{""taxonomy"":[[""Вопрос решен""],[""Понравилось выполнение заявки""],[""Нравится качество работы сотрудников""]]}]","2025-05-17T16:16:38.555847Z","","","","",""
3412,"1","Спасибо ","2025-05-17T16:16:41.300586Z",3551430,2.104,5,"[{""taxonomy"":[[""Вопрос решен""],[""Понравилось выполнение заявки""]]}]","2025-05-17T16:16:41.300586Z","","","","",""
3413,"1","пересчет, и скорость 
","2025-05-17T16:16:47.466359Z",3572768,4.769,1,"[{""taxonomy"":[[""Жалобы и вопросы""]]}]","2025-05-17T16:16:47.466359Z","","","","",""
3414,"1","Спасибо за обновление покраски стен","2025-05-17T16:16:55.393010Z",3584536,7.202,5,"[{""taxonomy"":[[""Вопрос решен""],[""Понравилось выполнение заявки""]]}]","2025-05-17T16:16:55.393010Z","","","","",""
3839,"1","выполнили быстро","2025-05-18T11:24:06.279981Z",3596020,3.042,5,"[{""taxonomy"":[[""Вопрос решен""],[""Понравилось выполнение заявки""],[""Нравится скорость отработки заявок""]]}]","2025-05-18T11:24:06.279981Z","","","","",""
3718,"1","Спасибо! ","2025-05-17T17:03:29.223191Z",3617808,2.203,5,"[{""taxonomy"":[[""Вопрос решен""],[""Понравилось выполнение заявки""]]}]","2025-05-17T17:03:29.223191Z","","","","",""
3719,"1","спасибо управляющей компании за то что  прислали грамотного специалиста и быстро отреагировали на заявку ","2025-05-17T17:03:36.646101Z",3627490,6.273,5,"[{""taxonomy"":[[""Вопрос решен""],[""Понравилось выполнение заявки""],[""Нравится качество работы сотрудников""],[""Нравится качество выполнения заявки""],[""Нравится скорость отработки заявок""]]}]","2025-05-17T17:03:36.646101Z","","","","",""
3720,"1","спасибо 
","2025-05-17T17:03:40.554634Z",3657819,2.848,5,"[{""taxonomy"":[[""Вопрос решен""],[""Понравилось выполнение заявки""]]}]","2025-05-17T17:03:40.554634Z","","","","",""
3721,"1","Спасибо ","2025-05-17T17:03:43.531779Z",3691620,2.29,5,"[{""taxonomy"":[[""Вопрос решен""],[""Понравилось выполнение заявки""]]}]","2025-05-17T17:03:43.531779Z","","","","",""
3722,"1","Решили мой вопрос. Спасибо! ","2025-05-17T17:03:46.771292Z",3695420,2.52,5,"[{""taxonomy"":[[""Вопрос решен""],[""Понравилось выполнение заявки""]]}]","2025-05-17T17:03:46.771292Z","","","","",""
3723,"1","Очень радует работа УК. Оперативно! Спасибо!","2025-05-17T17:03:51.741879Z",3716702,3.861,5,"[{""taxonomy"":[[""Вопрос решен""],[""Понравилось выполнение заявки""],[""Нравится скорость отработки заявок""]]}]","2025-05-17T17:03:51.741879Z","","","","",""
3724,"1","Все исправили ","2025-05-17T17:03:54.527455Z",3726842,2.126,5,"[{""taxonomy"":[[""Вопрос решен""],[""Понравилось выполнение заявки""]]}]","2025-05-17T17:03:54.527455Z","","","","",""
3725,"1","спасибо за оперативную работу ","2025-05-17T17:03:57.493154Z",3745025,2.318,5,"[{""taxonomy"":[[""Вопрос решен""],[""Понравилось выполнение заявки""]]}]","2025-05-17T17:03:57.493154Z","","","","",""
3726,"1","Выполнили отлично , обработка заявки была слишком дорогой ","2025-05-17T17:04:06.785514Z",3749719,8.578,5,"[{""taxonomy"":[[""Вопрос решен""],[""Понравилось выполнение заявки""],[""Нравится качество выполнения заявки""],[""Жалобы и вопросы""]]}]","2025-05-17T17:04:06.785514Z","","","","",""
3727,"1","спасибо большое! теперь не скрипят ","2025-05-17T17:04:10.674996Z",3751364,2.828,5,"[{""taxonomy"":[[""Вопрос решен""],[""Понравилось выполнение заявки""]]}]","2025-05-17T17:04:10.674996Z","","","","",""
3728,"1","спасибо","2025-05-17T17:04:13.855108Z",3766183,2.36,5,"[{""taxonomy"":[[""Вопрос решен""],[""Понравилось выполнение заявки""]]}]","2025-05-17T17:04:13.855108Z","","","","",""
3729,"1","Спасибо!","2025-05-17T17:04:17.444234Z",3770102,2.904,5,"[{""taxonomy"":[[""Вопрос решен""],[""Понравилось выполнение заявки""]]}]","2025-05-17T17:04:17.444234Z","","","","",""
3730,"1","Норм","2025-05-17T17:04:20.507876Z",3773834,1.998,1,"[{""taxonomy"":[[""Вопрос решен""]]}]","2025-05-17T17:04:20.507876Z","","","","",""
3731,"1","спасибо. все прошло очень хорошо","2025-05-17T17:04:24.148091Z",3791959,3.021,5,"[{""taxonomy"":[[""Вопрос решен""],[""Понравилось выполнение заявки""]]}]","2025-05-17T17:04:24.148091Z","","","","",""
3732,"1","Спасибо, пришли все поменяли за 10 минут ","2025-05-17T17:04:28.735373Z",3797804,3.536,5,"[{""taxonomy"":[[""Вопрос решен""],[""Понравилось выполнение заявки""],[""Нравится скорость отработки заявок""]]}]","2025-05-17T17:04:28.735373Z","","","","",""
3733,"1","Все очень оперативно ","2025-05-17T17:04:32.510610Z",3799741,3.057,5,"[{""taxonomy"":[[""Вопрос решен""],[""Понравилось выполнение заявки""],[""Нравится скорость отработки заявок""]]}]","2025-05-17T17:04:32.510610Z","","","","",""
3734,"1","Огромное спасибо.","2025-05-17T17:04:35.679594Z",3802024,2.36,5,"[{""taxonomy"":[[""Вопрос решен""],[""Понравилось выполнение заявки""]]}]","2025-05-17T17:04:35.679594Z","","","","",""
3735,"1","Все отлично! Спасибо.","2025-05-17T17:04:39.781011Z",3805876,3.342,5,"[{""taxonomy"":[[""Вопрос решен""],[""Понравилось выполнение заявки""]]}]","2025-05-17T17:04:39.781011Z","","","","",""
3736,"1","Хороший мастер","2025-05-17T17:04:44.736471Z",3812092,3.367,5,"[{""taxonomy"":[[""Нравится качество работы сотрудников""]]}]","2025-05-17T17:04:44.736471Z","","","","",""
3737,"1","Спасибо за оперативность! 
","2025-05-17T17:04:48.198132Z",3815412,2.727,5,"[{""taxonomy"":[[""Вопрос решен""],[""Понравилось выполнение заявки""],[""Нравится скорость отработки заявок""]]}]","2025-05-17T17:04:48.198132Z","","","","",""
3738,"1","выполнена

","2025-05-17T17:04:51.362729Z",3820641,2.489,5,"[{""taxonomy"":[[""Вопрос решен""]]}]","2025-05-17T17:04:51.362729Z","","","","",""
3739,"1","Все супер, Мастер 👍","2025-05-17T17:04:54.995260Z",3828569,2.936,5,"[{""taxonomy"":[[""Вопрос решен""],[""Понравилось выполнение заявки""],[""Нравится качество работы сотрудников""]]}]","2025-05-17T17:04:54.995260Z","","","","",""
3740,"1","Благодарю ребят.","2025-05-17T17:04:58.472962Z",3829748,2.759,5,"[{""taxonomy"":[[""Вопрос решен""],[""Понравилось выполнение заявки""],[""Нравится качество работы сотрудников""]]}]","2025-05-17T17:04:58.472962Z","","","","",""
3741,"1","Спасибо большое ","2025-05-17T17:05:01.477172Z",3831509,2.276,5,"[{""taxonomy"":[[""Вопрос решен""],[""Понравилось выполнение заявки""]]}]","2025-05-17T17:05:01.477172Z","","","","",""
3742,"1","спасибо","2025-05-17T17:05:04.709434Z",3831883,1.972,5,"[{""taxonomy"":[[""Вопрос решен""],[""Понравилось выполнение заявки""]]}]","2025-05-17T17:05:04.709434Z","","","","",""
3743,"1","Спасибо!","2025-05-17T17:05:07.573666Z",3832952,2.145,5,"[{""taxonomy"":[[""Вопрос решен""],[""Понравилось выполнение заявки""]]}]","2025-05-17T17:05:07.573666Z","","","","",""
3744,"1","Проблема решена, ручки на окна поставили.
Спасибо за обратную связь!","2025-05-17T17:05:13.030134Z",3834081,4.779,5,"[{""taxonomy"":[[""Вопрос решен""],[""Понравилось выполнение заявки""],[""Нравится качество выполнения заявки""]]}]","2025-05-17T17:05:13.030134Z","","","","",""
3745,"1","Благодарю за проделанную работу! ","2025-05-17T17:05:18.367028Z",3835748,7.040000000000001,5,"[{""taxonomy"":[[""Вопрос решен""],[""Понравилось выполнение заявки""],[""Нравится качество выполнения заявки""]]}]","2025-05-17T17:05:23.296256Z","","","","",""
3746,"1","надеюсь и причину устранили, а то после первого дождя будет тоже самое..","2025-05-17T17:05:29.036547Z",3835874,5.071,5,"[{""taxonomy"":[[""Вопрос решен""]]}]","2025-05-17T17:05:29.036547Z","","","","",""
3747,"1","Спасибо, всё чётко.","2025-05-17T17:05:32.181422Z",3839647,2.404,5,"[{""taxonomy"":[[""Вопрос решен""],[""Понравилось выполнение заявки""]]}]","2025-05-17T17:05:32.181422Z","","","","",""
3840,"1","Благодарю ","2025-05-18T11:24:09.792053Z",3840353,2.714,5,"[{""taxonomy"":[[""Вопрос решен""],[""Понравилось выполнение заявки""]]}]","2025-05-18T11:24:09.792053Z","","","","",""
3415,"1","Спасибо Сергей ! ))))","2025-05-17T16:16:59.727543Z",3841026,2.73,5,"[{""taxonomy"":[[""Вопрос решен""],[""Понравилось выполнение заявки""],[""Нравится качество работы сотрудников""]]}]","2025-05-17T16:16:59.727543Z","","","","",""
3416,"1","Михаил отличный мастер своего дела. Сделал быстро, чисто, дал рекомендации)","2025-05-17T16:17:06.648095Z",3842440,6.163,5,"[{""taxonomy"":[[""Вопрос решен""],[""Понравилось выполнение заявки""],[""Нравится качество работы сотрудников""],[""Нравится скорость отработки заявок""],[""Нравится качество выполнения заявки""]]}]","2025-05-17T16:17:06.648095Z","","","","",""
3417,"1","хоть что то сделали 👍👏","2025-05-17T16:17:10.531070Z",3842790,3.154,5,"[{""taxonomy"":[[""Вопрос решен""]]}]","2025-05-17T16:17:10.531070Z","","","","",""
3418,"1","спасибо)","2025-05-17T16:17:13.969450Z",3843760,2.149,5,"[{""taxonomy"":[[""Вопрос решен""],[""Понравилось выполнение заявки""]]}]","2025-05-17T16:17:13.969450Z","","","","",""
3419,"1","профессионально, быстро. очень приятный мастер","2025-05-17T16:17:22.139658Z",3844645,7.281,5,"[{""taxonomy"":[[""Вопрос решен""],[""Понравилось выполнение заявки""],[""Нравится качество работы сотрудников""],[""Нравится скорость отработки заявок""],[""Нравится качество выполнения заявки""]]}]","2025-05-17T16:17:22.139658Z","","","","",""
3420,"1","спасибо! ","2025-05-17T16:17:25.047230Z",3846820,2.208,5,"[{""taxonomy"":[[""Вопрос решен""],[""Понравилось выполнение заявки""]]}]","2025-05-17T16:17:25.047230Z","","","","",""
3421,"1","Спасибо, вопрос решили, всё стало нормально ","2025-05-17T16:17:32.137927Z",3846831,6.469,5,"[{""taxonomy"":[[""Вопрос решен""],[""Понравилось выполнение заявки""]]}]","2025-05-17T16:17:32.137927Z","","","","",""
3422,"1","Татьяна Владимировна большое вам спасибо!!!! ","2025-05-17T16:17:36.665715Z",3848236,2.971,5,"[{""taxonomy"":[[""Вопрос решен""],[""Понравилось выполнение заявки""],[""Нравится качество работы сотрудников""]]}]","2025-05-17T16:17:36.665715Z","","","","",""
3423,"1","спасибо! ","2025-05-17T16:17:39.851429Z",3850021,2.502,5,"[{""taxonomy"":[[""Вопрос решен""],[""Понравилось выполнение заявки""]]}]","2025-05-17T16:17:39.851429Z","","","","",""
3424,"1","спасибо за  быстрый ответ! 


","2025-05-17T16:17:47.436159Z",3850118,13.962,1,"[{""taxonomy"":[[""Нравится скорость отработки заявок""]]}]","2025-05-17T16:17:54.827374Z","","","","",""
3425,"1","Огромное спасибо вам от всего подъезда!!!   )))))","2025-05-17T16:18:03.472308Z",3852179,7.808,5,"[{""taxonomy"":[[""Вопрос решен""],[""Понравилось выполнение заявки""]]}]","2025-05-17T16:18:03.472308Z","","","","",""
3426,"1","спасибо!)","2025-05-17T16:18:06.976559Z",3852743,2.694,5,"[{""taxonomy"":[[""Вопрос решен""],[""Понравилось выполнение заявки""]]}]","2025-05-17T16:18:06.976559Z","","","","",""
3427,"1","спасибо ","2025-05-17T16:18:12.798432Z",3852975,5.131,5,"[{""taxonomy"":[[""Вопрос решен""],[""Понравилось выполнение заявки""]]}]","2025-05-17T16:18:12.798432Z","","","","",""
3428,"1","Все отлично ","2025-05-17T16:18:16.266816Z",3854073,2.271,5,"[{""taxonomy"":[[""Вопрос решен""],[""Понравилось выполнение заявки""]]}]","2025-05-17T16:18:16.266816Z","","","","",""
3429,"1","свершилось","2025-05-17T16:18:19.185867Z",3856028,1.997,1,"[{""taxonomy"":[[""Вопрос решен""]]}]","2025-05-17T16:18:19.185867Z","","","","",""
3430,"1","Кнопка лифта 6 этажа в грузовом лифте до сих пор не работает.","2025-05-17T16:18:27.930369Z",3858246,7.997,1,"[{""taxonomy"":[[""Вопрос не решен""]]}]","2025-05-17T16:18:27.930369Z","","","","",""
3431,"1","Спасибо мастеру ","2025-05-17T16:18:31.991703Z",3859764,3.222,5,"[{""taxonomy"":[[""Вопрос решен""],[""Понравилось выполнение заявки""],[""Нравится качество работы сотрудников""]]}]","2025-05-17T16:18:31.991703Z","","","","",""
3432,"1","спасибо, Вам, среагировали оперативно/быстро, а так же всё время были на связи🤝","2025-05-17T16:18:37.359439Z",3859780,4.679,5,"[{""taxonomy"":[[""Вопрос решен""],[""Понравилось выполнение заявки""],[""Нравится скорость отработки заявок""],[""Нравится качество выполнения заявки""]]}]","2025-05-17T16:18:37.359439Z","","","","",""
3433,"1","Среагировали быстро, благодарю ","2025-05-17T16:18:42.159285Z",3860248,3.553,5,"[{""taxonomy"":[[""Вопрос решен""],[""Понравилось выполнение заявки""],[""Нравится скорость отработки заявок""]]}]","2025-05-17T16:18:42.159285Z","","","","",""
3434,"1","Спасибо за оперативность!","2025-05-17T16:18:46.237406Z",3860900,3.329,5,"[{""taxonomy"":[[""Вопрос решен""],[""Понравилось выполнение заявки""],[""Нравится скорость отработки заявок""]]}]","2025-05-17T16:18:46.237406Z","","","","",""
3435,"1","Кнопки все вываливаются","2025-05-17T16:18:51.408244Z",3861485,4.486,1,"[{""taxonomy"":[[""Вопрос не решен""],[""Жалобы и вопросы""]]}]","2025-05-17T16:18:51.408244Z","","","","",""
3436,"1","Отличный мастер!","2025-05-17T16:18:55.822597Z",3862448,3.268,5,"[{""taxonomy"":[[""Вопрос решен""],[""Понравилось выполнение заявки""],[""Нравится качество работы сотрудников""]]}]","2025-05-17T16:18:55.822597Z","","","","",""
3437,"1","БУДЕМ ВЕРИТЬ,ЧТО ДЕЙСТВИТЕЛЬНО ТРАВИЛИ","2025-05-17T16:19:04.615600Z",3862765,8.025,1,"[{""taxonomy"":[[""Жалобы и вопросы""]]}]","2025-05-17T16:19:04.615600Z","","","","",""
3438,"1","Спасибо! По крайней мере, по ночам пока шума не слышно.","2025-05-17T16:19:10.978197Z",3863351,5.268,5,"[{""taxonomy"":[[""Вопрос решен""],[""Понравилось выполнение заявки""]]}]","2025-05-17T16:19:10.978197Z","","","","",""
3439,"1","Быстро ","2025-05-17T16:19:15.054332Z",3863609,2.824,5,"[{""taxonomy"":[[""Нравится скорость отработки заявок""]]}]","2025-05-17T16:19:15.054332Z","","","","",""
3440,"1","Спасибо за своевременное выполнение заявки...","2025-05-17T16:19:21.311131Z",3866829,5.513,5,"[{""taxonomy"":[[""Вопрос решен""],[""Понравилось выполнение заявки""]]}]","2025-05-17T16:19:21.311131Z","","","","",""
3441,"1","все сделали быстро. спасибо ","2025-05-17T16:19:25.113957Z",3866867,3.103,5,"[{""taxonomy"":[[""Вопрос решен""],[""Понравилось выполнение заявки""],[""Нравится скорость отработки заявок""]]}]","2025-05-17T16:19:25.113957Z","","","","",""
3442,"1","всё отлично 👍","2025-05-17T16:19:28.171637Z",3868883,2.15,5,"[{""taxonomy"":[[""Вопрос решен""],[""Понравилось выполнение заявки""]]}]","2025-05-17T16:19:28.171637Z","","","","",""
3443,"1","быстро прислали код.
единственное что смущает  коды легкие слишком.","2025-05-17T16:19:35.937566Z",4237692,7.056,5,"[{""taxonomy"":[[""Вопрос решен""],[""Понравилось выполнение заявки""],[""Нравится скорость отработки заявок""],[""Жалобы и вопросы""]]}]","2025-05-17T16:19:35.937566Z","","","","",""
3444,"1","благодарю","2025-05-17T16:19:39.663330Z",4237536,2.343,5,"[{""taxonomy"":[[""Вопрос решен""],[""Понравилось выполнение заявки""]]}]","2025-05-17T16:19:39.663330Z","","","","",""
3841,"1","спасибо! быстро и оперативно закрепили светильник. 👍","2025-05-18T11:24:16.487362Z",4237302,4.881,5,"[{""taxonomy"":[[""Вопрос решен""],[""Понравилось выполнение заявки""],[""Нравится скорость отработки заявок""]]}]","2025-05-18T11:24:16.487362Z","","","","",""
3842,"1","все быстро решили. спасибо","2025-05-18T11:24:21.029478Z",4237239,3.71,5,"[{""taxonomy"":[[""Вопрос решен""],[""Понравилось выполнение заявки""],[""Нравится скорость отработки заявок""]]}]","2025-05-18T11:24:21.029478Z","","","","",""
3843,"1","спасибо!","2025-05-18T11:24:26.223144Z",4237178,3.148,5,"[{""taxonomy"":[[""Вопрос решен""],[""Понравилось выполнение заявки""]]}]","2025-05-18T11:24:26.223144Z","","","","",""
3844,"1","оперативное решение вопроса,спасибо","2025-05-18T11:24:30.681378Z",4237163,3.428,5,"[{""taxonomy"":[[""Вопрос решен""],[""Понравилось выполнение заявки""],[""Нравится скорость отработки заявок""]]}]","2025-05-18T11:24:30.681378Z","","","","",""
3845,"1","благодарю за оперативное предоставление информации!","2025-05-18T11:24:36.474467Z",4237053,4.837,5,"[{""taxonomy"":[[""Вопрос решен""],[""Понравилось выполнение заявки""],[""Нравится скорость отработки заявок""],[""Нравится качество выполнения заявки""]]}]","2025-05-18T11:24:36.474467Z","","","","",""
4119,"1","всё прекрасно и оперативно, но акт хотелось бы получить","2025-05-18T16:42:24.335835Z",4236894,9.294,5,"[{""taxonomy"":[[""Вопрос решен""],[""Понравилось выполнение заявки""],[""Нравится скорость отработки заявок""],[""Нравится качество выполнения заявки""],[""Жалобы и вопросы""]]}]","2025-05-18T16:42:24.335835Z","","","","",""
4120,"1","все отлично, большое спасибо!","2025-05-18T16:42:29.144049Z",4236872,4.104,5,"[{""taxonomy"":[[""Вопрос решен""],[""Понравилось выполнение заявки""]]}]","2025-05-18T16:42:29.144049Z","","","","",""
4121,"1","спасибо за оперативность! супер!","2025-05-18T16:42:32.816028Z",4236740,2.906,5,"[{""taxonomy"":[[""Вопрос решен""],[""Понравилось выполнение заявки""],[""Нравится скорость отработки заявок""]]}]","2025-05-18T16:42:32.816028Z","","","","",""
4122,"1","спасибо","2025-05-18T16:42:35.999393Z",4236706,2.481,5,"[{""taxonomy"":[[""Вопрос решен""],[""Понравилось выполнение заявки""]]}]","2025-05-18T16:42:35.999393Z","","","","",""
4123,"1","быстро, качественно","2025-05-18T16:42:40.427010Z",4236688,3.684,5,"[{""taxonomy"":[[""Вопрос решен""],[""Понравилось выполнение заявки""],[""Нравится качество выполнения заявки""],[""Нравится скорость отработки заявок""]]}]","2025-05-18T16:42:40.427010Z","","","","",""
4124,"1","оперативно!","2025-05-18T16:42:43.710752Z",4236610,2.043,5,"[{""taxonomy"":[[""Нравится скорость отработки заявок""]]}]","2025-05-18T16:42:43.710752Z","","","","",""
4125,"1","спасибо за быстрый ответ. все понятно объяснили","2025-05-18T16:42:48.809025Z",4236551,4.426,5,"[{""taxonomy"":[[""Вопрос решен""],[""Понравилось выполнение заявки""],[""Нравится скорость отработки заявок""]]}]","2025-05-18T16:42:48.809025Z","","","","",""
4126,"1","молниеносно)","2025-05-18T16:42:51.932486Z",4236530,2.394,5,"[{""taxonomy"":[[""Нравится скорость отработки заявок""]]}]","2025-05-18T16:42:51.932486Z","","","","",""
4127,"1","👍👍👍","2025-05-18T16:42:54.822107Z",4236529,2.21,5,"[{""taxonomy"":[[""Вопрос решен""],[""Понравилось выполнение заявки""]]}]","2025-05-18T16:42:54.822107Z","","","","",""
4128,"1","спасибо за оперативность !!","2025-05-18T16:42:59.278454Z",4236487,3.366,5,"[{""taxonomy"":[[""Вопрос решен""],[""Понравилось выполнение заявки""],[""Нравится скорость отработки заявок""]]}]","2025-05-18T16:42:59.278454Z","","","","",""
4129,"1","большое спасибо за оперативный ответ","2025-05-18T16:43:03.426443Z",4236469,3.418,5,"[{""taxonomy"":[[""Вопрос решен""],[""Понравилось выполнение заявки""],[""Нравится скорость отработки заявок""]]}]","2025-05-18T16:43:03.426443Z","","","","",""
4130,"1","все отлично! сантехник оперативно пришел, при мне все устранил! видно, что спец в своем деле!","2025-05-18T16:43:12.868660Z",4236406,8.785,5,"[{""taxonomy"":[[""Вопрос решен""],[""Понравилось выполнение заявки""],[""Нравится скорость отработки заявок""],[""Нравится качество выполнения заявки""],[""Нравится качество работы сотрудников""]]}]","2025-05-18T16:43:12.868660Z","","","","",""
4131,"1","оперативно, профессионально. все устранено!!! спасибо!","2025-05-18T16:43:16.823664Z",4236382,5.984999999999999,5,"[{""taxonomy"":[[""Вопрос решен""],[""Понравилось выполнение заявки""],[""Нравится скорость отработки заявок""],[""Нравится качество выполнения заявки""]]}]","2025-05-18T16:43:21.751970Z","","","","",""
4132,"1","большое спасибо! очень оперативно!","2025-05-18T16:43:25.782236Z",4236262,3.224,5,"[{""taxonomy"":[[""Вопрос решен""],[""Понравилось выполнение заявки""],[""Нравится скорость отработки заявок""]]}]","2025-05-18T16:43:25.782236Z","","","","",""
4133,"1","мастер молодец 👍","2025-05-18T16:43:29.064424Z",4236102,2.591,5,"[{""taxonomy"":[[""Вопрос решен""],[""Понравилось выполнение заявки""],[""Нравится качество работы сотрудников""]]}]","2025-05-18T16:43:29.064424Z","","","","",""
